1.349000000000000057e+02,1.293100000000000023e+02,1.324499999999999886e+02,1.267800000000000011e+02,1.367899999999999920e+02,1.351599999999999966e+02,1.424499999999999886e+02,1.479499999999999886e+02,1.425900000000000034e+02,1.436800000000000068e+02,1.346599999999999966e+02,1.317299999999999898e+02,1.367800000000000011e+02,1.385399999999999920e+02,1.415699999999999932e+02,1.453400000000000034e+02,1.438600000000000136e+02,1.386399999999999864e+02,1.380200000000000102e+02,1.392599999999999909e+02,1.488899999999999864e+02,1.474300000000000068e+02,1.488899999999999864e+02,1.452599999999999909e+02,1.448100000000000023e+02,1.479099999999999966e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.479799999999999898e+02,1.529399999999999977e+02
1.349000000000000057e+02,1.290900000000000034e+02,1.326200000000000045e+02,1.267800000000000011e+02,1.367899999999999920e+02,1.353300000000000125e+02,1.424499999999999886e+02,1.479499999999999886e+02,1.427199999999999989e+02,1.435399999999999920e+02,1.348300000000000125e+02,1.317299999999999898e+02,1.367800000000000011e+02,1.389399999999999977e+02,1.415699999999999932e+02,1.451299999999999955e+02,1.446999999999999886e+02,1.382299999999999898e+02,1.382299999999999898e+02,1.392599999999999909e+02,1.488899999999999864e+02,1.479099999999999966e+02,1.484000000000000057e+02,1.454199999999999875e+02,1.448100000000000023e+02,1.479099999999999966e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.479799999999999898e+02,1.529399999999999977e+02
1.351200000000000045e+02,1.290900000000000034e+02,1.324499999999999886e+02,1.267800000000000011e+02,1.369499999999999886e+02,1.353300000000000125e+02,1.425900000000000034e+02,1.479499999999999886e+02,1.428600000000000136e+02,1.435399999999999920e+02,1.351599999999999966e+02,1.317299999999999898e+02,1.363899999999999864e+02,1.383400000000000034e+02,1.415699999999999932e+02,1.451299999999999955e+02,1.453400000000000034e+02,1.388400000000000034e+02,1.382299999999999898e+02,1.392599999999999909e+02,1.488899999999999864e+02,1.475900000000000034e+02,1.480800000000000125e+02,1.455699999999999932e+02,1.449600000000000080e+02,1.479099999999999966e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.481599999999999966e+02,1.529399999999999977e+02
1.351200000000000045e+02,1.288700000000000045e+02,1.322700000000000102e+02,1.271599999999999966e+02,1.369499999999999886e+02,1.353300000000000125e+02,1.425900000000000034e+02,1.483000000000000114e+02,1.428600000000000136e+02,1.434099999999999966e+02,1.353300000000000125e+02,1.317299999999999898e+02,1.363899999999999864e+02,1.391399999999999864e+02,1.415699999999999932e+02,1.451299999999999955e+02,1.442800000000000011e+02,1.406699999999999875e+02,1.384300000000000068e+02,1.393899999999999864e+02,1.488899999999999864e+02,1.480800000000000125e+02,1.490500000000000114e+02,1.457199999999999989e+02,1.449600000000000080e+02,1.479099999999999966e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.483499999999999943e+02,1.529399999999999977e+02
1.351200000000000045e+02,1.288700000000000045e+02,1.322700000000000102e+02,1.271599999999999966e+02,1.370999999999999943e+02,1.353300000000000125e+02,1.427199999999999989e+02,1.483000000000000114e+02,1.430000000000000000e+02,1.435399999999999920e+02,1.354900000000000091e+02,1.319099999999999966e+02,1.363899999999999864e+02,1.385399999999999920e+02,1.413700000000000045e+02,1.451299999999999955e+02,1.446999999999999886e+02,1.400600000000000023e+02,1.384300000000000068e+02,1.392599999999999909e+02,1.488899999999999864e+02,1.480800000000000125e+02,1.490500000000000114e+02,1.457199999999999989e+02,1.449600000000000080e+02,1.479099999999999966e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.481599999999999966e+02,1.529399999999999977e+02
1.351200000000000045e+02,1.286500000000000057e+02,1.324499999999999886e+02,1.273499999999999943e+02,1.369499999999999886e+02,1.353300000000000125e+02,1.428600000000000136e+02,1.483000000000000114e+02,1.430000000000000000e+02,1.434099999999999966e+02,1.356599999999999966e+02,1.317299999999999898e+02,1.363899999999999864e+02,1.393400000000000034e+02,1.415699999999999932e+02,1.449099999999999966e+02,1.455500000000000114e+02,1.382299999999999898e+02,1.384300000000000068e+02,1.393899999999999864e+02,1.488899999999999864e+02,1.479099999999999966e+02,1.488899999999999864e+02,1.458700000000000045e+02,1.449600000000000080e+02,1.477500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.485300000000000011e+02,1.529399999999999977e+02
1.351200000000000045e+02,1.284300000000000068e+02,1.322700000000000102e+02,1.273499999999999943e+02,1.370999999999999943e+02,1.353300000000000125e+02,1.427199999999999989e+02,1.484099999999999966e+02,1.430000000000000000e+02,1.434099999999999966e+02,1.356599999999999966e+02,1.317299999999999898e+02,1.361999999999999886e+02,1.387400000000000091e+02,1.415699999999999932e+02,1.451299999999999955e+02,1.449099999999999966e+02,1.380200000000000102e+02,1.382299999999999898e+02,1.395200000000000102e+02,1.488899999999999864e+02,1.482400000000000091e+02,1.485600000000000023e+02,1.458700000000000045e+02,1.448100000000000023e+02,1.477500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.483499999999999943e+02,1.531299999999999955e+02
1.351200000000000045e+02,1.284300000000000068e+02,1.322700000000000102e+02,1.273499999999999943e+02,1.374199999999999875e+02,1.351599999999999966e+02,1.430000000000000000e+02,1.484099999999999966e+02,1.430000000000000000e+02,1.435399999999999920e+02,1.358199999999999932e+02,1.317299999999999898e+02,1.361999999999999886e+02,1.395399999999999920e+02,1.415699999999999932e+02,1.451299999999999955e+02,1.442800000000000011e+02,1.392500000000000000e+02,1.384300000000000068e+02,1.393899999999999864e+02,1.487199999999999989e+02,1.482400000000000091e+02,1.485600000000000023e+02,1.458700000000000045e+02,1.449600000000000080e+02,1.479099999999999966e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.485300000000000011e+02,1.531299999999999955e+02
1.351200000000000045e+02,1.284300000000000068e+02,1.322700000000000102e+02,1.275400000000000063e+02,1.374199999999999875e+02,1.350000000000000000e+02,1.431399999999999864e+02,1.483000000000000114e+02,1.432700000000000102e+02,1.434099999999999966e+02,1.358199999999999932e+02,1.317299999999999898e+02,1.363899999999999864e+02,1.387400000000000091e+02,1.413700000000000045e+02,1.446999999999999886e+02,1.451299999999999955e+02,1.406699999999999875e+02,1.382299999999999898e+02,1.393899999999999864e+02,1.487199999999999989e+02,1.484000000000000057e+02,1.492199999999999989e+02,1.458700000000000045e+02,1.449600000000000080e+02,1.480800000000000125e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.485300000000000011e+02,1.533300000000000125e+02
1.351200000000000045e+02,1.284300000000000068e+02,1.324499999999999886e+02,1.275400000000000063e+02,1.375800000000000125e+02,1.348300000000000125e+02,1.431399999999999864e+02,1.486399999999999864e+02,1.432700000000000102e+02,1.435399999999999920e+02,1.358199999999999932e+02,1.315600000000000023e+02,1.361999999999999886e+02,1.395399999999999920e+02,1.411599999999999966e+02,1.451299999999999955e+02,1.453400000000000034e+02,1.404699999999999989e+02,1.382299999999999898e+02,1.396500000000000057e+02,1.487199999999999989e+02,1.484000000000000057e+02,1.490500000000000114e+02,1.460300000000000011e+02,1.448100000000000023e+02,1.477500000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.485300000000000011e+02,1.533300000000000125e+02
