1.351899999999999977e+02,1.180600000000000023e+02,1.225900000000000034e+02,1.128700000000000045e+02,1.154000000000000057e+02,1.200600000000000023e+02,1.214300000000000068e+02,1.113700000000000045e+02,1.190699999999999932e+02,1.094300000000000068e+02,1.259300000000000068e+02,1.463700000000000045e+02,1.353899999999999864e+02,1.272300000000000040e+02,1.251899999999999977e+02,1.426299999999999955e+02,1.517599999999999909e+02,1.371500000000000057e+02,1.247399999999999949e+02,1.209500000000000028e+02,1.321200000000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.183299999999999983e+02,1.306500000000000057e+02,1.230799999999999983e+02,1.224500000000000028e+02,1.045300000000000011e+02,1.364799999999999898e+02,1.030900000000000034e+02
1.353400000000000034e+02,1.182699999999999960e+02,1.224000000000000057e+02,1.126599999999999966e+02,1.151899999999999977e+02,1.206500000000000057e+02,1.220100000000000051e+02,1.115900000000000034e+02,1.190699999999999932e+02,1.102999999999999972e+02,1.255699999999999932e+02,1.466500000000000057e+02,1.359300000000000068e+02,1.276500000000000057e+02,1.256299999999999955e+02,1.429199999999999875e+02,1.521100000000000136e+02,1.372700000000000102e+02,1.247399999999999949e+02,1.212800000000000011e+02,1.313799999999999955e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189899999999999949e+02,1.306500000000000057e+02,1.232999999999999972e+02,1.224500000000000028e+02,1.049800000000000040e+02,1.364799999999999898e+02,1.027300000000000040e+02
1.353400000000000034e+02,1.182699999999999960e+02,1.227800000000000011e+02,1.126599999999999966e+02,1.151899999999999977e+02,1.204599999999999937e+02,1.214300000000000068e+02,1.111599999999999966e+02,1.192699999999999960e+02,1.105100000000000051e+02,1.255699999999999932e+02,1.466500000000000057e+02,1.357500000000000000e+02,1.279300000000000068e+02,1.254800000000000040e+02,1.429199999999999875e+02,1.524600000000000080e+02,1.371500000000000057e+02,1.247399999999999949e+02,1.215999999999999943e+02,1.313799999999999955e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189899999999999949e+02,1.312400000000000091e+02,1.237199999999999989e+02,1.228700000000000045e+02,1.058700000000000045e+02,1.366500000000000057e+02,1.027300000000000040e+02
1.350399999999999920e+02,1.182699999999999960e+02,1.227800000000000011e+02,1.128700000000000045e+02,1.151899999999999977e+02,1.206500000000000057e+02,1.220100000000000051e+02,1.113700000000000045e+02,1.196700000000000017e+02,1.100799999999999983e+02,1.255699999999999932e+02,1.468000000000000114e+02,1.355699999999999932e+02,1.283400000000000034e+02,1.256299999999999955e+02,1.431999999999999886e+02,1.526299999999999955e+02,1.373899999999999864e+02,1.251899999999999977e+02,1.217600000000000051e+02,1.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196400000000000006e+02,1.310500000000000114e+02,1.239300000000000068e+02,1.226599999999999966e+02,1.058700000000000045e+02,1.368300000000000125e+02,1.024899999999999949e+02
1.351899999999999977e+02,1.184699999999999989e+02,1.227800000000000011e+02,1.128700000000000045e+02,1.151899999999999977e+02,1.208499999999999943e+02,1.220100000000000051e+02,1.115900000000000034e+02,1.196700000000000017e+02,1.102999999999999972e+02,1.255699999999999932e+02,1.466500000000000057e+02,1.361200000000000045e+02,1.283400000000000034e+02,1.256299999999999955e+02,1.431999999999999886e+02,1.526299999999999955e+02,1.375099999999999909e+02,1.250400000000000063e+02,1.222500000000000000e+02,1.324900000000000091e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200799999999999983e+02,1.310500000000000114e+02,1.241400000000000006e+02,1.226599999999999966e+02,1.063100000000000023e+02,1.368300000000000125e+02,1.026099999999999994e+02
1.351899999999999977e+02,1.184699999999999989e+02,1.227800000000000011e+02,1.132999999999999972e+02,1.155999999999999943e+02,1.210499999999999972e+02,1.220100000000000051e+02,1.113700000000000045e+02,1.196700000000000017e+02,1.102999999999999972e+02,1.250199999999999960e+02,1.466500000000000057e+02,1.353899999999999864e+02,1.286200000000000045e+02,1.254800000000000040e+02,1.433499999999999943e+02,1.528100000000000023e+02,1.376299999999999955e+02,1.251899999999999977e+02,1.224099999999999966e+02,1.324900000000000091e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202900000000000063e+02,1.312400000000000091e+02,1.243499999999999943e+02,1.230799999999999983e+02,1.065400000000000063e+02,1.366500000000000057e+02,1.026099999999999994e+02
1.350399999999999920e+02,1.184699999999999989e+02,1.229699999999999989e+02,1.132999999999999972e+02,1.154000000000000057e+02,1.212399999999999949e+02,1.220100000000000051e+02,1.115900000000000034e+02,1.198700000000000045e+02,1.102999999999999972e+02,1.250199999999999960e+02,1.466500000000000057e+02,1.353899999999999864e+02,1.288899999999999864e+02,1.259300000000000068e+02,1.433499999999999943e+02,1.531699999999999875e+02,1.378799999999999955e+02,1.254800000000000040e+02,1.225699999999999932e+02,1.329699999999999989e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202900000000000063e+02,1.314300000000000068e+02,1.249800000000000040e+02,1.235100000000000051e+02,1.069800000000000040e+02,1.368300000000000125e+02,1.028499999999999943e+02
1.350399999999999920e+02,1.186700000000000017e+02,1.229699999999999989e+02,1.130799999999999983e+02,1.155999999999999943e+02,1.216299999999999955e+02,1.224000000000000057e+02,1.115900000000000034e+02,1.198700000000000045e+02,1.100799999999999983e+02,1.248400000000000034e+02,1.466500000000000057e+02,1.366500000000000057e+02,1.291599999999999966e+02,1.259300000000000068e+02,1.436299999999999955e+02,1.531699999999999875e+02,1.380000000000000000e+02,1.254800000000000040e+02,1.230400000000000063e+02,1.326100000000000136e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209399999999999977e+02,1.314300000000000068e+02,1.249800000000000040e+02,1.235100000000000051e+02,1.072000000000000028e+02,1.368300000000000125e+02,1.027300000000000040e+02
1.350399999999999920e+02,1.186700000000000017e+02,1.231599999999999966e+02,1.135100000000000051e+02,1.154000000000000057e+02,1.220100000000000051e+02,1.224000000000000057e+02,1.120199999999999960e+02,1.202600000000000051e+02,1.102999999999999972e+02,1.246500000000000057e+02,1.466500000000000057e+02,1.355699999999999932e+02,1.290300000000000011e+02,1.263700000000000045e+02,1.437800000000000011e+02,1.531699999999999875e+02,1.385000000000000000e+02,1.256299999999999955e+02,1.230400000000000063e+02,1.327299999999999898e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209399999999999977e+02,1.314300000000000068e+02,1.249800000000000040e+02,1.237199999999999989e+02,1.069800000000000040e+02,1.368300000000000125e+02,1.023700000000000045e+02
1.348899999999999864e+02,1.188700000000000045e+02,1.231599999999999966e+02,1.137199999999999989e+02,1.155999999999999943e+02,1.218199999999999932e+02,1.218199999999999932e+02,1.120199999999999960e+02,1.204599999999999937e+02,1.109399999999999977e+02,1.248400000000000034e+02,1.466500000000000057e+02,1.357500000000000000e+02,1.291599999999999966e+02,1.257800000000000011e+02,1.437800000000000011e+02,1.533499999999999943e+02,1.385000000000000000e+02,1.253400000000000034e+02,1.232000000000000028e+02,1.329699999999999989e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209399999999999977e+02,1.312400000000000091e+02,1.255999999999999943e+02,1.239300000000000068e+02,1.076500000000000057e+02,1.368300000000000125e+02,1.029699999999999989e+02
1.347400000000000091e+02,1.190699999999999932e+02,1.235400000000000063e+02,1.135100000000000051e+02,1.160199999999999960e+02,1.220100000000000051e+02,1.220100000000000051e+02,1.120199999999999960e+02,1.204599999999999937e+02,1.107300000000000040e+02,1.248400000000000034e+02,1.466500000000000057e+02,1.363000000000000114e+02,1.296999999999999886e+02,1.265100000000000051e+02,1.442199999999999989e+02,1.535200000000000102e+02,1.387500000000000000e+02,1.257800000000000011e+02,1.236599999999999966e+02,1.335699999999999932e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209399999999999977e+02,1.314300000000000068e+02,1.260199999999999960e+02,1.237199999999999989e+02,1.078700000000000045e+02,1.368300000000000125e+02,1.030900000000000034e+02
1.348899999999999864e+02,1.190699999999999932e+02,1.235400000000000063e+02,1.135100000000000051e+02,1.162300000000000040e+02,1.222099999999999937e+02,1.220100000000000051e+02,1.120199999999999960e+02,1.204599999999999937e+02,1.107300000000000040e+02,1.248400000000000034e+02,1.465099999999999909e+02,1.361200000000000045e+02,1.294300000000000068e+02,1.256299999999999955e+02,1.442199999999999989e+02,1.533499999999999943e+02,1.391299999999999955e+02,1.254800000000000040e+02,1.236599999999999966e+02,1.339199999999999875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.207300000000000040e+02,1.314300000000000068e+02,1.262300000000000040e+02,1.241400000000000006e+02,1.076500000000000057e+02,1.368300000000000125e+02,1.033299999999999983e+02
1.350399999999999920e+02,1.190699999999999932e+02,1.237199999999999989e+02,1.137199999999999989e+02,1.166400000000000006e+02,1.224000000000000057e+02,1.216299999999999955e+02,1.117999999999999972e+02,1.208499999999999943e+02,1.109399999999999977e+02,1.248400000000000034e+02,1.465099999999999909e+02,1.363000000000000114e+02,1.299600000000000080e+02,1.263700000000000045e+02,1.443700000000000045e+02,1.536999999999999886e+02,1.392599999999999909e+02,1.256299999999999955e+02,1.239699999999999989e+02,1.333300000000000125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.209399999999999977e+02,1.312400000000000091e+02,1.264300000000000068e+02,1.243499999999999943e+02,1.080999999999999943e+02,1.368300000000000125e+02,1.030900000000000034e+02
