-2.935837962962956738e+00,-5.209356481481478340e+00,-3.856481481481473850e+00,-4.244775462962969925e+00,-3.707474537037036555e+00,-5.087053240740743831e+00
-2.845837962962960432e+00,-4.869356481481474930e+00,-3.476481481481478397e+00,-4.004775462962975041e+00,-3.617474537037040250e+00,-4.797053240740744684e+00
-2.205837962962959864e+00,-4.799356481481474646e+00,-3.216481481481473281e+00,-3.914775462962971631e+00,-3.157474537037032292e+00,-4.667053240740742126e+00
-2.675837962962958727e+00,-5.129356481481480046e+00,-3.476481481481478397e+00,-4.044775462962974188e+00,-3.497474537037035702e+00,-4.747053240740740421e+00
-2.925837962962958727e+00,-5.029356481481478625e+00,-3.626481481481476976e+00,-4.184775462962974757e+00,-3.817474537037035986e+00,-4.827053240740745821e+00
-2.165837962962960717e+00,-4.859356481481476919e+00,-3.306481481481476692e+00,-3.894775462962975610e+00,-3.177474537037042523e+00,-4.537053240740746674e+00
-2.785837962962958159e+00,-5.299356481481474646e+00,-3.756481481481479534e+00,-4.234775462962971915e+00,-3.647474537037034281e+00,-4.867053240740744968e+00
-2.665837962962960717e+00,-4.919356481481479193e+00,-3.556481481481476692e+00,-3.954775462962970778e+00,-3.567474537037035986e+00,-4.657053240740744116e+00
-2.065837962962959296e+00,-4.839356481481480898e+00,-3.356481481481473850e+00,-3.844775462962971346e+00,-3.197474537037038544e+00,-4.527053240740741558e+00
-2.705837962962959864e+00,-5.369356481481474930e+00,-3.966481481481473281e+00,-4.154775462962973620e+00,-3.667474537037037408e+00,-4.767053240740743547e+00
-2.625837962962961569e+00,-4.949356481481480330e+00,-3.826481481481479818e+00,-3.904775462962973620e+00,-3.587474537037039113e+00,-4.517053240740743547e+00
-2.065837962962959296e+00,-4.889356481481478056e+00,-3.686481481481479250e+00,-3.834775462962973336e+00,-3.177474537037042523e+00,-4.417053240740742126e+00
-2.895837962962957590e+00,-5.499356481481477488e+00,-4.486481481481476408e+00,-4.344775462962971346e+00,-3.807474537037037976e+00,-4.887053240740740989e+00
-2.805837962962961285e+00,-5.059356481481479761e+00,-4.166481481481476123e+00,-4.094775462962971346e+00,-3.677474537037035418e+00,-4.627053240740742979e+00
-2.035837962962958159e+00,-4.809356481481479761e+00,-3.826481481481479818e+00,-3.834775462962973336e+00,-3.087474537037039113e+00,-4.337053240740743831e+00
-2.675837962962958727e+00,-5.259356481481475498e+00,-4.366481481481478966e+00,-4.194775462962972767e+00,-3.557474537037037976e+00,-4.647053240740746105e+00
-2.585837962962962422e+00,-4.909356481481481183e+00,-4.066481481481474702e+00,-3.954775462962970778e+00,-3.467474537037034565e+00,-4.347053240740741842e+00
-2.005837962962957022e+00,-4.819356481481477772e+00,-3.836481481481477829e+00,-3.884775462962970494e+00,-3.057474537037037976e+00,-4.277053240740741558e+00
-2.855837962962958443e+00,-5.509356481481475498e+00,-4.486481481481476408e+00,-4.374775462962972483e+00,-3.727474537037039681e+00,-4.747053240740740421e+00
-2.995837962962959011e+00,-5.289356481481476635e+00,-4.456481481481475271e+00,-4.384775462962970494e+00,-3.887474537037036271e+00,-4.697053240740743263e+00
-3.195837962962961853e+00,-5.849356481481478909e+00,-4.796481481481478681e+00,-4.724775462962973904e+00,-3.997474537037035702e+00,-4.997053240740740421e+00
-2.885837962962959580e+00,-5.509356481481475498e+00,-4.476481481481478397e+00,-4.384775462962970494e+00,-3.697474537037038544e+00,-4.677053240740747242e+00
-2.815837962962959296e+00,-5.079356481481475782e+00,-4.226481481481478397e+00,-4.124775462962972483e+00,-3.637474537037036271e+00,-4.487053240740742410e+00
-2.075837962962957306e+00,-4.879356481481480046e+00,-3.776481481481475555e+00,-3.904775462962973620e+00,-3.007474537037040818e+00,-4.277053240740741558e+00
-3.085837962962962422e+00,-5.609356481481476919e+00,-4.636481481481474987e+00,-4.584775462962973336e+00,-3.887474537037036271e+00,-5.027053240740741558e+00
-2.675837962962958727e+00,-4.889356481481478056e+00,-4.056481481481476692e+00,-3.944775462962972767e+00,-3.457474537037036555e+00,-4.507053240740745537e+00
-2.075837962962957306e+00,-4.799356481481474646e+00,-3.756481481481479534e+00,-3.874775462962972483e+00,-3.027474537037036839e+00,-4.447053240740743263e+00
-2.715837962962957874e+00,-5.319356481481477772e+00,-4.206481481481475271e+00,-4.214775462962975894e+00,-3.507474537037033713e+00,-4.827053240740745821e+00
-2.635837962962959580e+00,-4.879356481481480046e+00,-3.926481481481474134e+00,-3.984775462962971915e+00,-3.467474537037034565e+00,-4.587053240740743831e+00
-2.065837962962959296e+00,-4.869356481481474930e+00,-3.676481481481474134e+00,-3.944775462962972767e+00,-3.057474537037037976e+00,-4.527053240740741558e+00
-2.885837962962959580e+00,-5.479356481481474361e+00,-4.316481481481474702e+00,-4.394775462962975610e+00,-3.727474537037039681e+00,-5.017053240740743547e+00
-2.775837962962960148e+00,-5.069356481481477772e+00,-4.016481481481477545e+00,-4.134775462962970494e+00,-3.667474537037037408e+00,-4.787053240740746674e+00
-2.015837962962962138e+00,-4.889356481481478056e+00,-3.616481481481478966e+00,-3.914775462962971631e+00,-3.097474537037030018e+00,-4.577053240740745821e+00
-2.475837962962962990e+00,-5.179356481481477203e+00,-3.926481481481474134e+00,-4.024775462962971062e+00,-3.437474537037033429e+00,-4.707053240740741273e+00
-2.705837962962959864e+00,-5.149356481481476067e+00,-3.996481481481474418e+00,-4.094775462962971346e+00,-3.737474537037037692e+00,-4.867053240740744968e+00
-1.945837962962961853e+00,-4.889356481481478056e+00,-3.676481481481474134e+00,-3.814775462962970209e+00,-3.127474537037031155e+00,-4.607053240740746958e+00
-2.545837962962963275e+00,-5.399356481481476067e+00,-4.076481481481479818e+00,-4.134775462962970494e+00,-3.647474537037034281e+00,-4.977053240740744400e+00
-2.455837962962959864e+00,-4.959356481481478340e+00,-3.826481481481479818e+00,-3.874775462962972483e+00,-3.617474537037040250e+00,-4.747053240740740421e+00
-1.895837962962957590e+00,-4.919356481481479193e+00,-3.636481481481474987e+00,-3.824775462962975325e+00,-3.237474537037030586e+00,-4.677053240740747242e+00
-2.515837962962962138e+00,-5.399356481481476067e+00,-4.076481481481479818e+00,-4.134775462962970494e+00,-3.757474537037033713e+00,-4.987053240740742410e+00
-2.425837962962958727e+00,-4.979356481481474361e+00,-3.826481481481479818e+00,-3.884775462962970494e+00,-3.677474537037035418e+00,-4.797053240740744684e+00
-1.835837962962962422e+00,-4.939356481481475214e+00,-3.606481481481473850e+00,-3.844775462962971346e+00,-3.267474537037031723e+00,-4.717053240740746389e+00
-2.655837962962962706e+00,-5.599356481481478909e+00,-4.306481481481476692e+00,-4.334775462962973336e+00,-3.947474537037038544e+00,-5.227053240740744400e+00
-2.575837962962957306e+00,-5.069356481481477772e+00,-4.016481481481477545e+00,-4.094775462962971346e+00,-3.837474537037039113e+00,-4.977053240740744400e+00
-1.815837962962959296e+00,-4.829356481481475782e+00,-3.606481481481473850e+00,-3.874775462962972483e+00,-3.307474537037037976e+00,-4.797053240740744684e+00
-2.455837962962959864e+00,-5.279356481481478625e+00,-4.066481481481474702e+00,-4.194775462962972767e+00,-3.787474537037034850e+00,-5.127053240740742979e+00
-2.385837962962959580e+00,-4.829356481481475782e+00,-3.796481481481478681e+00,-3.954775462962970778e+00,-3.697474537037038544e+00,-4.987053240740742410e+00
-1.845837962962960432e+00,-4.779356481481478625e+00,-3.596481481481475839e+00,-3.874775462962972483e+00,-3.337474537037039113e+00,-4.957053240740741273e+00
-2.665837962962960717e+00,-5.379356481481480046e+00,-4.236481481481476408e+00,-4.374775462962972483e+00,-3.967474537037034565e+00,-5.527053240740741558e+00
-2.615837962962956453e+00,-4.969356481481476351e+00,-3.986481481481476408e+00,-4.134775462962970494e+00,-3.917474537037037408e+00,-5.327053240740745821e+00
-1.815837962962959296e+00,-4.689356481481475214e+00,-3.616481481481478966e+00,-3.914775462962971631e+00,-3.317474537037035986e+00,-5.087053240740743831e+00
-2.625837962962961569e+00,-5.369356481481474930e+00,-4.216481481481473281e+00,-4.414775462962971631e+00,-3.987474537037037692e+00,-5.597053240740741842e+00
-2.545837962962963275e+00,-4.939356481481475214e+00,-3.976481481481478397e+00,-4.184775462962974757e+00,-3.947474537037038544e+00,-5.317053240740740705e+00
-1.755837962962957022e+00,-4.719356481481476351e+00,-3.596481481481475839e+00,-3.954775462962970778e+00,-3.377474537037038260e+00,-5.067053240740740705e+00
-2.705837962962959864e+00,-5.589356481481480898e+00,-4.416481481481476123e+00,-4.674775462962969641e+00,-4.267474537037038829e+00,-5.787053240740746674e+00
-2.265837962962962138e+00,-4.799356481481474646e+00,-3.856481481481473850e+00,-4.094775462962971346e+00,-3.837474537037039113e+00,-5.137053240740740989e+00
-1.695837962962961853e+00,-4.699356481481480330e+00,-3.636481481481474987e+00,-4.014775462962973052e+00,-3.477474537037039681e+00,-5.127053240740742979e+00
-2.315837962962959296e+00,-5.189356481481475214e+00,-4.086481481481477829e+00,-4.334775462962973336e+00,-4.017474537037038829e+00,-5.487053240740742410e+00
-2.235837962962961001e+00,-4.799356481481474646e+00,-3.856481481481473850e+00,-4.094775462962971346e+00,-3.947474537037038544e+00,-5.227053240740744400e+00
-1.675837962962958727e+00,-4.739356481481479477e+00,-3.616481481481478966e+00,-4.004775462962975041e+00,-3.567474537037035986e+00,-5.157053240740744116e+00
-2.485837962962961001e+00,-5.439356481481475214e+00,-4.216481481481473281e+00,-4.474775462962973904e+00,-4.247474537037035702e+00,-5.727053240740744400e+00
-2.395837962962957590e+00,-4.959356481481478340e+00,-3.976481481481478397e+00,-4.164775462962971631e+00,-4.237474537037037692e+00,-5.467053240740746389e+00
-1.665837962962960717e+00,-4.769356481481480614e+00,-3.546481481481478681e+00,-3.954775462962970778e+00,-3.677474537037035418e+00,-5.247053240740740421e+00
-2.295837962962963275e+00,-5.269356481481480614e+00,-3.966481481481473281e+00,-4.214775462962975894e+00,-4.237474537037037692e+00,-5.577053240740745821e+00
-2.225837962962962990e+00,-4.809356481481479761e+00,-3.726481481481478397e+00,-3.964775462962975894e+00,-4.147474537037034281e+00,-5.377053240740742979e+00
-1.655837962962962706e+00,-4.779356481481478625e+00,-3.486481481481476408e+00,-3.904775462962973620e+00,-3.807474537037037976e+00,-5.327053240740745821e+00
-2.475837962962962990e+00,-5.449356481481480330e+00,-4.126481481481476976e+00,-4.414775462962971631e+00,-4.457474537037036555e+00,-5.887053240740740989e+00
-2.385837962962959580e+00,-4.999356481481477488e+00,-3.866481481481478966e+00,-4.164775462962971631e+00,-4.427474537037035418e+00,-5.607053240740746958e+00
-1.645837962962957590e+00,-4.809356481481479761e+00,-3.536481481481473566e+00,-3.934775462962974757e+00,-3.817474537037035986e+00,-5.357053240740746958e+00
-2.475837962962962990e+00,-5.479356481481474361e+00,-4.166481481481476123e+00,-4.444775462962972767e+00,-4.497474537037035702e+00,-5.857053240740746958e+00
-2.385837962962959580e+00,-5.089356481481480898e+00,-3.956481481481475271e+00,-4.184775462962974757e+00,-4.387474537037036271e+00,-5.607053240740746958e+00
-1.615837962962956453e+00,-4.879356481481480046e+00,-3.536481481481473566e+00,-3.954775462962970778e+00,-3.857474537037035134e+00,-5.377053240740742979e+00
-2.615837962962956453e+00,-5.739356481481479477e+00,-4.346481481481475839e+00,-4.614775462962974473e+00,-4.677474537037035418e+00,-6.007053240740745537e+00
-2.165837962962960717e+00,-4.969356481481476351e+00,-3.756481481481479534e+00,-4.024775462962971062e+00,-4.237474537037037692e+00,-5.457053240740741273e+00
-1.575837962962957306e+00,-4.879356481481480046e+00,-3.526481481481475555e+00,-3.914775462962971631e+00,-3.817474537037035986e+00,-5.457053240740741273e+00
-2.375837962962961569e+00,-5.569356481481477772e+00,-4.166481481481476123e+00,-4.424775462962969641e+00,-4.507474537037033713e+00,-5.947053240740743263e+00
-2.255837962962957022e+00,-5.119356481481474930e+00,-3.906481481481478113e+00,-4.164775462962971631e+00,-4.427474537037035418e+00,-5.707053240740741273e+00
-1.465837962962957874e+00,-4.939356481481475214e+00,-3.436481481481479250e+00,-3.934775462962974757e+00,-3.837474537037039113e+00,-5.487053240740742410e+00
-2.445837962962961853e+00,-5.759356481481475498e+00,-4.306481481481476692e+00,-4.634775462962970494e+00,-4.657474537037039397e+00,-6.147053240740746105e+00
-1.995837962962959011e+00,-5.009356481481475498e+00,-3.716481481481473281e+00,-4.024775462962971062e+00,-4.247474537037035702e+00,-5.627053240740742979e+00
-1.425837962962958727e+00,-4.909356481481481183e+00,-3.456481481481475271e+00,-3.984775462962971915e+00,-3.787474537037034850e+00,-5.567053240740740705e+00
-2.395837962962957590e+00,-5.719356481481476351e+00,-4.326481481481479818e+00,-4.674775462962969641e+00,-4.657474537037039397e+00,-6.217053240740746389e+00
-1.945837962962961853e+00,-5.029356481481478625e+00,-3.666481481481476123e+00,-4.094775462962971346e+00,-4.167474537037037408e+00,-5.657053240740744116e+00
-1.395837962962957590e+00,-4.919356481481479193e+00,-3.456481481481475271e+00,-4.044775462962974188e+00,-3.787474537037034850e+00,-5.597053240740741842e+00
-2.545837962962963275e+00,-5.949356481481480330e+00,-4.456481481481475271e+00,-4.934775462962974757e+00,-4.827474537037033997e+00,-6.457053240740741273e+00
-2.125837962962961569e+00,-5.139356481481478056e+00,-3.826481481481479818e+00,-4.354775462962976462e+00,-4.427474537037035418e+00,-5.857053240740746958e+00
-1.405837962962962706e+00,-4.909356481481481183e+00,-3.436481481481479250e+00,-4.104775462962976462e+00,-3.857474537037035134e+00,-5.627053240740742979e+00
-2.205837962962959864e+00,-5.579356481481475782e+00,-4.076481481481479818e+00,-4.624775462962972483e+00,-4.547474537037039966e+00,-6.117053240740744968e+00
-2.085837962962962422e+00,-5.119356481481474930e+00,-3.826481481481479818e+00,-4.394775462962975610e+00,-4.547474537037039966e+00,-5.827053240740745821e+00
-1.345837962962960432e+00,-4.899356481481476067e+00,-3.376481481481476976e+00,-4.154775462962973620e+00,-3.987474537037037692e+00,-5.547053240740744684e+00
-2.355837962962958443e+00,-5.739356481481479477e+00,-4.196481481481477260e+00,-4.834775462962973336e+00,-4.897474537037034281e+00,-6.197053240740743263e+00
-1.895837962962957590e+00,-4.989356481481479477e+00,-3.616481481481478966e+00,-4.244775462962969925e+00,-4.427474537037035418e+00,-5.607053240740746958e+00
-1.295837962962963275e+00,-4.919356481481479193e+00,-3.356481481481473850e+00,-4.194775462962972767e+00,-4.057474537037037976e+00,-5.597053240740741842e+00
-1.795837962962963275e+00,-5.239356481481479477e+00,-3.666481481481476123e+00,-4.384775462962970494e+00,-4.317474537037035986e+00,-5.487053240740742410e+00
-2.015837962962962138e+00,-5.159356481481481183e+00,-3.766481481481477545e+00,-4.474775462962973904e+00,-4.597474537037037123e+00,-5.707053240740741273e+00
-1.285837962962958159e+00,-4.969356481481476351e+00,-3.356481481481473850e+00,-4.254775462962975041e+00,-4.037474537037034850e+00,-5.327053240740745821e+00
-1.915837962962960717e+00,-5.429356481481477203e+00,-3.856481481481473850e+00,-4.594775462962971346e+00,-4.477474537037039681e+00,-5.687053240740745252e+00
-1.835837962962962422e+00,-5.049356481481474646e+00,-3.626481481481476976e+00,-4.344775462962971346e+00,-4.417474537037037408e+00,-5.397053240740746105e+00
-1.245837962962959011e+00,-5.019356481481480614e+00,-3.406481481481478113e+00,-4.304775462962972199e+00,-3.947474537037038544e+00,-5.427053240740747242e+00
-1.895837962962957590e+00,-5.539356481481476635e+00,-3.846481481481475839e+00,-4.624775462962972483e+00,-4.487474537037037692e+00,-5.577053240740745821e+00
-1.835837962962962422e+00,-5.089356481481480898e+00,-3.556481481481476692e+00,-4.424775462962969641e+00,-4.417474537037037408e+00,-5.377053240740742979e+00
-1.225837962962962990e+00,-5.089356481481480898e+00,-3.276481481481475555e+00,-4.414775462962971631e+00,-3.997474537037035702e+00,-5.327053240740745821e+00
-2.055837962962961285e+00,-5.689356481481475214e+00,-3.896481481481472997e+00,-4.934775462962974757e+00,-4.657474537037039397e+00,-5.637053240740740989e+00
-1.975837962962962990e+00,-5.299356481481474646e+00,-3.686481481481479250e+00,-4.674775462962969641e+00,-4.537474537037034850e+00,-5.397053240740746105e+00
-1.245837962962959011e+00,-5.119356481481474930e+00,-3.226481481481478397e+00,-4.444775462962972767e+00,-3.967474537037034565e+00,-5.187053240740745252e+00
-1.885837962962959580e+00,-5.569356481481477772e+00,-3.776481481481475555e+00,-4.774775462962971062e+00,-4.447474537037038544e+00,-5.467053240740746389e+00
-1.805837962962961285e+00,-5.279356481481478625e+00,-3.536481481481473566e+00,-4.564775462962970209e+00,-4.297474537037039966e+00,-5.187053240740745252e+00
-1.245837962962959011e+00,-5.199356481481480330e+00,-3.306481481481476692e+00,-4.514775462962973052e+00,-3.887474537037036271e+00,-5.157053240740744116e+00
-2.035837962962958159e+00,-5.899356481481476067e+00,-3.946481481481477260e+00,-5.024775462962971062e+00,-4.547474537037039966e+00,-5.657053240740744116e+00
-2.205837962962959864e+00,-5.749356481481477488e+00,-3.916481481481476123e+00,-5.024775462962971062e+00,-4.717474537037034565e+00,-4.987053240740742410e+00
-2.375837962962961569e+00,-6.259356481481475498e+00,-4.266481481481477545e+00,-5.364775462962974473e+00,-4.867474537037040250e+00,-5.967053240740746389e+00
-2.055837962962961285e+00,-5.949356481481480330e+00,-3.916481481481476123e+00,-5.074775462962975325e+00,-4.567474537037035986e+00,-5.607053240740746958e+00
-2.005837962962957022e+00,-5.519356481481480614e+00,-3.716481481481473281e+00,-4.844775462962971346e+00,-4.497474537037035702e+00,-5.397053240740746105e+00
-1.295837962962963275e+00,-5.289356481481476635e+00,-3.336481481481477829e+00,-4.624775462962972483e+00,-3.937474537037033429e+00,-5.067053240740740705e+00
-2.275837962962960148e+00,-6.129356481481480046e+00,-4.236481481481476408e+00,-5.334775462962973336e+00,-4.827474537037033997e+00,-5.627053240740742979e+00
-1.845837962962960432e+00,-5.449356481481480330e+00,-3.586481481481477829e+00,-4.804775462962972199e+00,-4.447474537037038544e+00,-4.867053240740744968e+00
-1.255837962962957022e+00,-5.349356481481478909e+00,-3.356481481481473850e+00,-4.744775462962969925e+00,-4.067474537037035986e+00,-4.627053240740742979e+00
-1.905837962962962706e+00,-5.779356481481478625e+00,-3.866481481481478966e+00,-5.104775462962976462e+00,-4.577474537037033997e+00,-4.767053240740743547e+00
-1.805837962962961285e+00,-5.449356481481480330e+00,-3.696481481481477260e+00,-4.844775462962971346e+00,-4.497474537037035702e+00,-4.587053240740743831e+00
-1.255837962962957022e+00,-5.349356481481478909e+00,-3.476481481481478397e+00,-4.794775462962974188e+00,-4.117474537037040250e+00,-4.187053240740745252e+00
-2.085837962962962422e+00,-5.959356481481478340e+00,-4.136481481481474987e+00,-5.254775462962975041e+00,-4.767474537037038829e+00,-4.567053240740740705e+00
-2.005837962962957022e+00,-5.579356481481475782e+00,-3.836481481481477829e+00,-4.994775462962969925e+00,-4.707474537037036555e+00,-4.227053240740744400e+00
-1.265837962962962138e+00,-5.319356481481477772e+00,-3.476481481481478397e+00,-4.704775462962970778e+00,-4.147474537037034281e+00,-3.887053240740740989e+00
-1.895837962962957590e+00,-5.769356481481480614e+00,-3.956481481481475271e+00,-4.984775462962971915e+00,-4.627474537037038260e+00,-4.107053240740746958e+00
-1.815837962962959296e+00,-5.379356481481480046e+00,-3.786481481481473566e+00,-4.744775462962969925e+00,-4.557474537037037976e+00,-3.757053240740745537e+00
-1.245837962962959011e+00,-5.349356481481478909e+00,-3.536481481481473566e+00,-4.694775462962972767e+00,-4.147474537037034281e+00,-3.567053240740740705e+00
-2.075837962962957306e+00,-5.989356481481479477e+00,-4.256481481481479534e+00,-5.164775462962971631e+00,-4.787474537037034850e+00,-3.957053240740741273e+00
-1.925837962962958727e+00,-5.549356481481474646e+00,-3.936481481481479250e+00,-4.894775462962975610e+00,-4.687474537037033429e+00,-3.567053240740740705e+00
-1.225837962962962990e+00,-5.349356481481478909e+00,-3.546481481481478681e+00,-4.624775462962972483e+00,-4.087474537037039113e+00,-3.207053240740741273e+00
-2.015837962962962138e+00,-6.009356481481475498e+00,-4.236481481481476408e+00,-5.134775462962970494e+00,-4.727474537037039681e+00,-3.757053240740745537e+00
-1.935837962962956738e+00,-5.639356481481478056e+00,-4.046481481481478681e+00,-4.874775462962972483e+00,-4.657474537037039397e+00,-3.467053240740746389e+00
-1.165837962962960717e+00,-5.389356481481478056e+00,-3.546481481481478681e+00,-4.624775462962972483e+00,-4.077474537037033997e+00,-3.257053240740745537e+00
-2.195837962962961853e+00,-6.229356481481474361e+00,-4.416481481481476123e+00,-5.314775462962970209e+00,-5.007474537037033713e+00,-4.037053240740746674e+00
-1.775837962962960148e+00,-5.519356481481480614e+00,-3.786481481481473566e+00,-4.704775462962970778e+00,-4.527474537037036839e+00,-3.437053240740745252e+00
-1.195837962962961853e+00,-5.519356481481480614e+00,-3.596481481481475839e+00,-4.664775462962971631e+00,-4.187474537037033429e+00,-3.437053240740745252e+00
-2.015837962962962138e+00,-6.109356481481476919e+00,-4.246481481481474418e+00,-5.174775462962969641e+00,-4.877474537037038260e+00,-3.947053240740743263e+00
-1.945837962962961853e+00,-5.639356481481478056e+00,-4.006481481481479534e+00,-4.924775462962969641e+00,-4.837474537037039113e+00,-3.727053240740744400e+00
-1.205837962962959864e+00,-5.409356481481481183e+00,-3.616481481481478966e+00,-4.694775462962972767e+00,-4.347474537037037123e+00,-3.567053240740740705e+00
-2.215837962962957874e+00,-6.329356481481475782e+00,-4.486481481481476408e+00,-5.364775462962974473e+00,-5.167474537037037408e+00,-4.207053240740741273e+00
-1.785837962962958159e+00,-5.589356481481480898e+00,-3.896481481481472997e+00,-4.774775462962971062e+00,-4.737474537037037692e+00,-3.637053240740740989e+00
-1.215837962962957874e+00,-5.499356481481477488e+00,-3.646481481481472997e+00,-4.704775462962970778e+00,-4.327474537037033997e+00,-3.547053240740744684e+00
-2.205837962962959864e+00,-6.359356481481476919e+00,-4.536481481481473566e+00,-5.384775462962970494e+00,-5.157474537037039397e+00,-4.567053240740740705e+00
-1.775837962962960148e+00,-5.549356481481474646e+00,-3.896481481481472997e+00,-4.774775462962971062e+00,-4.747474537037035702e+00,-3.587053240740743831e+00
-1.205837962962959864e+00,-5.519356481481480614e+00,-3.726481481481478397e+00,-4.724775462962973904e+00,-4.357474537037035134e+00,-3.587053240740743831e+00
-2.385837962962959580e+00,-6.549356481481474646e+00,-4.756481481481479534e+00,-5.574775462962975325e+00,-5.347474537037037123e+00,-4.467053240740746389e+00
-1.975837962962962990e+00,-5.749356481481477488e+00,-4.176481481481474134e+00,-4.994775462962969925e+00,-4.937474537037033429e+00,-3.897053240740746105e+00
-1.265837962962962138e+00,-5.569356481481477772e+00,-3.776481481481475555e+00,-4.734775462962971915e+00,-4.357474537037035134e+00,-3.727053240740744400e+00
-2.155837962962962706e+00,-6.229356481481474361e+00,-4.386481481481474987e+00,-5.204775462962970778e+00,-5.057474537037037976e+00,-4.207053240740741273e+00
-2.055837962962961285e+00,-5.709356481481478340e+00,-4.156481481481478113e+00,-4.934775462962974757e+00,-4.927474537037035418e+00,-3.987053240740742410e+00
